,ATE
424,-0.6666666666666661
425,-1.2222222222222223
426,-0.33333333333333304
427,-0.22222222222222232
428,0.22222222222222188
429,0.1111111111111116
430,0.6666666666666665
431,-0.7777777777777777
432,1.8888888888888893
433,0.33333333333333304
434,0.0
435,1.1111111111111116
436,-0.33333333333333304
437,-1.3333333333333335
438,0.5555555555555558
439,0.4444444444444442
440,-1.1111111111111112
441,0.44444444444444464
442,1.2222222222222219
443,0.44444444444444464
444,0.0
445,-1.1111111111111112
446,-2.2222222222222223
447,-0.11111111111111072
448,-0.44444444444444464
449,-0.1111111111111116
450,0.0
451,0.666666666666667
452,0.7777777777777772
453,0.33333333333333304
454,0.3333333333333335
455,-1.8888888888888888
456,0.22222222222222188
457,0.8888888888888888
458,1.4444444444444446
459,-1.0
460,1.4444444444444446
461,0.3333333333333339
462,-1.2222222222222223
463,0.666666666666667
464,-0.22222222222222188
465,-0.5555555555555554
466,0.44444444444444464
467,1.666666666666667
468,0.7777777777777777
469,-0.7777777777777777
470,-0.44444444444444464
471,0.22222222222222232
472,-1.1111111111111112
473,0.22222222222222232
474,0.666666666666667
475,0.7777777777777777
476,0.5555555555555562
477,-1.0
478,-0.33333333333333304
479,1.7777777777777777
480,0.3333333333333335
481,-0.3333333333333339
482,-0.5555555555555562
483,2.0
484,0.33333333333333304
485,-0.8888888888888893
486,-0.11111111111111116
487,-0.22222222222222232
488,-0.7777777777777777
489,-0.3333333333333335
490,-0.22222222222222188
491,-0.22222222222222232
492,0.22222222222222232
493,0.5555555555555562
494,-0.4444444444444442
495,-1.2222222222222219
496,0.7777777777777777
497,-0.7777777777777786
498,-0.7777777777777786
499,-0.33333333333333304
500,0.11111111111111072
501,-2.222222222222222
502,1.9999999999999996
503,-1.1111111111111112
504,0.11111111111111116
505,1.2222222222222223
506,0.5555555555555558
507,0.8888888888888893
508,-1.6666666666666665
509,0.8888888888888888
510,2.3333333333333335
511,-1.1111111111111112
512,-2.0
513,1.1111111111111107
514,0.7777777777777777
515,0.22222222222222232
516,0.3333333333333335
517,1.4444444444444442
518,-0.5555555555555554
519,2.2222222222222223
520,1.3333333333333335
521,0.4444444444444442
522,1.8888888888888893
523,0.44444444444444464
524,-0.11111111111111072
525,0.0
526,-0.7777777777777777
527,0.22222222222222232
528,1.666666666666667
529,-0.22222222222222232
530,-1.2222222222222223
531,1.4444444444444442
532,-1.1111111111111107
533,-0.8888888888888884
534,-0.666666666666667
535,0.7777777777777777
536,-0.8888888888888893
537,2.2222222222222223
538,-0.3333333333333335
539,-0.5555555555555554
540,0.5555555555555554
541,0.0
542,1.0
543,0.7777777777777786
544,0.0
545,-3.0000000000000004
546,-0.11111111111111116
547,0.5555555555555554
548,1.333333333333334
549,1.2222222222222219
550,1.333333333333333
551,0.7777777777777777
552,2.666666666666666
553,1.4444444444444446
554,0.5555555555555554
555,0.33333333333333304
556,-2.0
557,0.44444444444444375
558,0.5555555555555554
559,0.8888888888888893
560,0.0
561,0.3333333333333339
562,1.5555555555555554
563,-0.22222222222222232
564,-0.8888888888888884
565,1.7777777777777777
566,-1.1111111111111107
567,-0.8888888888888888
568,0.44444444444444464
569,-1.1111111111111107
570,0.33333333333333304
571,0.33333333333333304
572,0.666666666666667
573,1.5555555555555558
574,0.8888888888888888
575,-0.22222222222222188
576,-1.7777777777777777
577,-0.7777777777777777
578,-0.22222222222222232
579,0.5555555555555554
580,-0.22222222222222232
581,0.7777777777777777
582,1.0
583,1.666666666666667
584,0.1111111111111116
585,2.0000000000000004
586,-1.2222222222222223
587,-0.1111111111111116
588,2.2222222222222223
589,0.22222222222222232
590,-0.11111111111111072
591,0.3333333333333339
592,0.8888888888888884
593,0.666666666666667
594,-1.4444444444444446
595,-1.5555555555555558
596,0.666666666666667
597,0.22222222222222232
598,-1.0
599,-0.7777777777777781
600,-0.7777777777777777
601,0.11111111111111116
602,-0.7777777777777777
603,0.33333333333333304
604,-1.6666666666666665
605,1.0
606,1.2222222222222223
607,-1.8888888888888888
608,1.0
609,0.0
610,0.11111111111111072
611,-0.22222222222222232
612,2.777777777777778
613,1.0
614,-1.5555555555555554
615,0.22222222222222232
616,-0.8888888888888893
617,-0.5555555555555554
618,0.6666666666666661
619,-0.7777777777777777
620,-0.33333333333333304
621,0.5555555555555554
622,-1.2222222222222223
623,-0.5555555555555554
624,-0.22222222222222232
625,-1.0
626,0.22222222222222232
627,0.0
628,1.333333333333333
629,-1.8888888888888888
630,0.5555555555555554
631,0.11111111111111116
632,0.22222222222222232
633,-0.33333333333333304
634,-0.5555555555555554
635,-0.8888888888888884
636,3.333333333333333
637,0.6666666666666665
638,-1.1111111111111112
639,-1.7777777777777786
640,-0.8888888888888884
641,0.5555555555555558
642,2.222222222222222
643,0.7777777777777781
644,1.8888888888888888
645,-0.33333333333333304
646,-1.666666666666667
647,1.8888888888888884
648,-0.33333333333333304
649,-1.666666666666667
650,0.666666666666667
651,-1.666666666666667
652,-0.22222222222222232
653,-0.33333333333333304
654,-0.1111111111111116
655,0.6666666666666665
656,0.666666666666667
657,-0.4444444444444442
658,0.8888888888888893
659,0.8888888888888884
660,0.5555555555555558
661,0.44444444444444464
662,-0.9999999999999996
663,-0.5555555555555554
664,1.1111111111111107
665,0.5555555555555558
666,-0.7777777777777777
667,0.0
668,-0.11111111111111072
669,0.22222222222222232
670,0.7777777777777777
671,0.22222222222222232
672,0.3333333333333335
673,0.5555555555555554
674,0.0
675,1.8888888888888884
676,2.444444444444444
677,-2.0
678,-2.111111111111111
679,0.7777777777777777
680,1.0
681,0.22222222222222232
682,-0.8888888888888893
683,0.0
684,1.1111111111111107
685,-0.666666666666667
686,0.6666666666666665
687,0.5555555555555562
688,1.666666666666666
689,0.11111111111111072
690,0.5555555555555554
691,0.8888888888888893
692,-0.1111111111111116
693,0.666666666666667
694,-0.666666666666667
695,-0.7777777777777777
696,-0.1111111111111116
697,-0.22222222222222232
698,-0.5555555555555554
699,0.22222222222222232
700,1.0
701,0.44444444444444464
702,-0.22222222222222232
703,-0.5555555555555554
704,0.0
705,0.666666666666667
706,1.7777777777777772
707,0.0
708,0.0
709,2.2222222222222223
710,-0.5555555555555558
711,-2.5555555555555554
712,1.8888888888888893
713,-2.111111111111111
714,0.3333333333333335
715,-0.3333333333333339
716,0.5555555555555554
717,-0.7777777777777777
718,-0.7777777777777777
719,-0.5555555555555554
720,2.0
721,0.0
722,1.1111111111111116
723,-0.4444444444444442
724,-1.4444444444444446
725,-0.11111111111111116
726,0.33333333333333304
727,0.0
728,-0.44444444444444464
729,0.8888888888888893
730,-0.6666666666666661
731,0.0
732,0.44444444444444464
733,0.22222222222222232
734,-0.3333333333333335
735,1.0
736,1.2222222222222223
737,-1.1111111111111112
738,-0.7777777777777777
739,1.333333333333333
740,1.3333333333333335
741,2.111111111111111
742,-0.7777777777777777
743,-0.22222222222222232
744,0.666666666666667
745,1.3333333333333335
746,0.22222222222222232
747,-1.7777777777777781
748,-1.7777777777777777
749,-0.1111111111111116
750,1.1111111111111107
751,0.22222222222222188
752,0.7777777777777772
753,0.6666666666666665
754,1.0
755,0.7777777777777777
756,0.22222222222222232
757,-0.8888888888888888
758,2.6666666666666665
759,-0.5555555555555554
760,0.0
761,0.0
762,-1.4444444444444446
763,-2.4444444444444446
764,-0.44444444444444375
765,2.8888888888888893
766,-1.6666666666666665
767,-1.4444444444444442
768,0.44444444444444375
769,1.0
770,-1.0
771,0.7777777777777777
772,-1.8888888888888893
773,0.3333333333333339
774,-0.1111111111111116
775,1.5555555555555554
776,-0.1111111111111116
777,1.2222222222222219
778,-3.8888888888888884
779,0.5555555555555554
780,2.111111111111111
781,-0.7777777777777777
782,0.666666666666667
783,1.333333333333333
784,0.11111111111111072
785,0.11111111111111072
786,-2.2222222222222223
787,0.0
788,-0.22222222222222188
789,0.22222222222222232
790,0.5555555555555554
791,-0.7777777777777781
792,0.1111111111111116
793,-1.4444444444444446
794,-1.4444444444444442
795,1.3333333333333335
796,0.33333333333333304
797,-1.1111111111111116
798,-1.1111111111111112
799,0.6666666666666665
800,0.0
801,-0.8888888888888893
802,1.2222222222222223
803,1.0
804,0.6666666666666661
805,-0.4444444444444442
806,1.5555555555555554
807,0.22222222222222232
808,-1.1111111111111107
809,-1.1111111111111107
810,1.2222222222222223
811,0.666666666666667
812,2.444444444444444
813,0.6666666666666661
814,0.7777777777777777
815,0.33333333333333304
816,0.22222222222222188
817,0.11111111111111072
818,-2.3333333333333335
819,0.1111111111111116
820,0.8888888888888888
821,-0.11111111111111116
822,1.1111111111111112
823,0.33333333333333304
824,-0.666666666666667
825,-1.1111111111111107
826,-0.44444444444444375
827,0.666666666666667
828,0.8888888888888884
829,-1.2222222222222223
830,0.44444444444444464
831,-0.5555555555555554
832,-0.8888888888888884
833,0.1111111111111116
834,0.7777777777777777
835,0.8888888888888893
836,-0.3333333333333339
837,0.33333333333333304
838,-0.6666666666666661
839,-1.2222222222222223
840,-0.666666666666667
841,-1.333333333333333
842,0.8888888888888888
843,3.333333333333333
844,0.7777777777777777
845,-0.22222222222222232
846,-1.0
847,-0.22222222222222232
848,0.22222222222222232
849,-0.11111111111111116
850,0.0
851,-1.2222222222222223
852,-0.22222222222222232
853,-1.3333333333333335
854,-1.1111111111111112
855,1.1111111111111112
856,2.4444444444444446
857,1.6666666666666665
858,-1.1111111111111107
859,0.11111111111111116
860,0.3333333333333335
861,1.3333333333333335
862,1.6666666666666665
863,1.4444444444444446
864,1.0
865,-0.8888888888888893
866,0.44444444444444464
867,-0.11111111111111072
868,0.6666666666666665
869,-0.7777777777777777
870,0.5555555555555554
871,0.22222222222222232
872,-0.44444444444444464
873,-1.0
874,-0.1111111111111116
875,-0.44444444444444464
876,1.5555555555555554
877,-1.2222222222222223
878,0.22222222222222232
879,-0.5555555555555554
880,0.44444444444444375
881,0.4444444444444442
882,-0.5555555555555554
883,0.8888888888888888
884,0.3333333333333335
885,-2.0000000000000004
886,0.6666666666666661
887,1.8888888888888893
888,0.5555555555555554
889,1.1111111111111112
890,-0.6666666666666665
891,-0.33333333333333304
892,2.2222222222222223
893,1.0
894,-0.1111111111111116
895,2.0
896,0.11111111111111072
897,-0.7777777777777777
898,0.5555555555555558
899,1.0000000000000004
900,-0.5555555555555554
901,3.555555555555556
902,-1.0
903,-0.8888888888888884
904,-0.33333333333333304
905,-0.11111111111111072
906,0.33333333333333304
907,-1.4444444444444438
908,1.0
909,-0.11111111111111072
910,-1.4444444444444446
911,-0.44444444444444464
912,0.7777777777777777
913,-0.7777777777777786
914,-1.8888888888888888
915,0.3333333333333339
916,1.4444444444444446
917,0.1111111111111116
918,0.44444444444444464
919,-1.333333333333334
920,-1.4444444444444446
921,1.333333333333333
922,-1.1111111111111112
923,-1.7777777777777777
924,-1.1111111111111107
925,-0.22222222222222232
926,-0.22222222222222232
927,-0.44444444444444464
928,0.0
929,-0.7777777777777781
930,1.0
931,0.33333333333333304
932,0.9999999999999996
933,0.5555555555555562
934,0.33333333333333304
935,-0.8888888888888893
936,-0.22222222222222188
937,0.5555555555555554
938,-2.6666666666666665
939,1.7777777777777777
940,0.0
941,2.8888888888888893
942,0.44444444444444464
943,0.33333333333333304
944,2.444444444444444
945,-0.5555555555555554
946,0.8888888888888893
947,-1.5555555555555554
948,-0.44444444444444464
949,0.3333333333333339
950,-1.4444444444444446
951,-0.3333333333333335
952,-0.44444444444444464
953,-0.7777777777777781
954,0.3333333333333335
955,0.7777777777777781
956,-0.1111111111111116
957,-0.666666666666667
958,-0.666666666666667
959,-0.6666666666666665
960,-0.666666666666667
961,-0.5555555555555554
962,1.8888888888888888
963,-0.22222222222222232
964,1.1111111111111116
965,0.0
966,0.0
967,0.8888888888888893
968,1.1111111111111112
969,-1.5555555555555554
970,-1.2222222222222223
971,-0.1111111111111116
972,0.33333333333333304
973,0.666666666666667
974,1.2222222222222223
975,-0.33333333333333304
976,-1.5555555555555554
977,0.44444444444444464
978,0.8888888888888888
979,-0.22222222222222232
980,-0.3333333333333335
981,0.11111111111111116
982,2.1111111111111107
983,0.5555555555555554
984,-0.5555555555555554
985,-0.666666666666667
986,0.3333333333333335
987,-0.7777777777777777
988,-1.5555555555555554
989,0.666666666666667
990,2.111111111111111
991,-0.8888888888888888
992,0.7777777777777777
993,-1.5555555555555554
994,-0.8888888888888893
995,-0.5555555555555554
996,-0.4444444444444442
997,0.5555555555555554
998,1.6666666666666665
999,2.8888888888888884
